5900 1149650 727900 556250 1036300 491900 467500
6000 1133800 732200 546050 1021050 700650 539250
6100 1158300 744700 559700 1032950 693100 549200
6200 1211950 781600 562250 1050900 715800 553050
6300 1193750 777850 579400 1079100 742000 587750
6400 1226800 773550 582050 1115100 787450 572200
6500 1260850 804050 625600 1144050 788350 600200
6600 1326350 855350 644500 1168350 781200 599150
6700 1274000 807550 630450 1154200 799150 630700
6800 1351900 826300 628250 1166050 819400 636850
6900 1346300 829900 648200 1192500 581400 647900
7000 1380000 633100 629150 1101250 852100 666900
7100 1438300 894950 699000 1292750 947950 691550
7200 1440150 1015000 729500 1106800 1083450 552950
7300 2148400 988650 733100 1334950 993550 701650
7400 1554450 958000 742100 1406500 1151700 737850
7500 1598050 922550 775050 1301650 934450 687850
7600 1530900 931500 733000 1405900 974600 723100
7700 1500800 675800 565300 1330650 945450 722900
7800 1514050 965100 760100 1392950 1016650 731400
7900 1529450 968750 760800 1389550 810100 822700
8000 1698500 1083500 922050 1384500 988400 766550
8100 1591500 1084600 816100 1483550 1073900 776200
8200 1612250 1033900 899750 1429950 757500 580850
8300 1609400 1015650 818000 1497600 1015850 803400
8400 1645750 1055050 826800 1480450 760800 821200
8500 1659700 1065250 843800 1612350 782250 811250
8600 1714900 1068750 842650 1305950 1052050 825250
8700 1757950 1092200 873950 1626800 1041400 851700
8800 1823750 1168500 862050 1573750 1055800 859500
8900 1800100 1116200 878150 1586000 1061800 656900
9000 1806850 1165450 933500 1664250 1080000 882500
9100 1794500 1154900 938050 1689350 1083450 899600
9200 1846400 1169750 909750 1683000 1115250 915750
9300 1841800 1004350 915950 1698050 1149300 917900
9400 1825400 1169400 1020300 1714050 1124200 932950
9500 1565050 887700 945600 1757150 1172800 952550
9600 2019400 1188850 960300 1744850 1163850 961400
9700 1995000 1215100 978350 1739000 1180350 966100
9800 1981800 1241500 986750 1835050 1210100 1010150
9900 1985250 1255650 1006750 1839600 1183650 992150
10000 2074900 1251850 911250 1517850 923450 777200
10100 1737100 993250 1022300 1834800 1266150 1018850
10200 2058800 943550 1032950 1861450 887350 778200
10300 2124800 1368150 1046900 1954400 1300950 1028950
10400 2106300 1350150 1041650 1921000 1278450 1032500
10500 2161800 1333200 1071750 1944500 1330700 1063150
10600 2261950 1416000 1121100 2030200 1295100 1061100
10700 2136650 1106000 868300 1787700 1034700 1083050
10800 2198300 1415750 1095700 2004000 1330450 1082650
10900 2343000 1432400 1106100 2028400 1388200 1098100
11000 2260200 1415900 1118850 2004550 1374300 1109400
11100 1893550 1096600 934350 1795600 1385350 1116500
11200 2399650 1420900 1138800 2128650 1432000 1152650
11300 2434000 1525150 1208750 2007150 1110400 927950
11400 2467900 1654600 1172800 2109650 1427100 1180050
11500 2380450 1564850 1182000 2114350 1446600 1173350
11600 2438200 1536200 898800 2098300 1454200 1173800
11700 2428300 1551000 1202900 2206050 1492600 1181850
11800 2483500 1555350 922600 2137000 1504450 1238600
11900 2504400 1756000 1231900 1801350 1464850 1235050
12000 2468350 1659800 1246950 2331050 1510500 1203100
12100 2545850 1122450 1117950 2005700 1513200 1190000
12200 2550550 1628800 1260050 2260150 1544650 1248050
12300 2578300 1618300 1292500 2323750 1570600 1249050
12400 2526900 1217650 1003450 1996050 1238700 1256200
12500 2604950 1654900 1005300 1978550 1221550 1250800
12600 2638900 1651900 1338150 2348700 1636650 1329500
12700 2637350 1651550 1332600 2353000 1595450 1289050
12800 2666950 1626100 1322850 2385250 1206800 1372950
12900 2827600 1694800 1327100 2429200 1186250 1037950
13000 2378150 1695850 1358900 2539900 1777500 1318950
13100 2737400 1813550 1342200 2567100 1746300 1158000
13200 2422050 1407700 1442400 2437100 1868200 1369950
13300 2754800 1720750 1371550 2467750 1723700 1373250
13400 2920700 1820450 1406550 2525550 1746300 1381300
13500 2830100 1796950 1411250 2048350 1327000 1086700
13600 2438700 1401100 1128850 2205400 1746100 1387500
13700 2865050 1827800 1423250 2100450 1341900 1407900
13800 2824750 1351050 1182100 2527250 1860000 1452700
13900 3032900 1934400 1470200 2742600 1792600 1424900
14000 2956100 1861000 1464300 2677350 1874000 1476250
14100 3091150 1991350 1503400 2240350 1415550 1474000
14200 2938850 1871050 1528700 2650550 1879150 1206600
14300 2978850 1886950 1507150 2726350 1893700 1478150
14400 3016100 1922550 1488550 2713950 1862000 1479850
14500 3054900 1991750 1522150 2774800 1932950 1486550
14600 3200150 2014850 1604700 2808000 1939700 1554200
14700 2786050 1562000 1272150 2731350 1921700 1517500
14800 3073600 2020300 1607550 2861500 1931500 1605850
14900 3155300 1967600 1561500 2806150 1985750 1541300
15000 3173600 2047050 1593150 2897550 2033350 1541400
15100 3201950 1549050 1403300 2832400 2038950 1616750
15200 3333900 2014500 1822350 2575400 1536700 1267150
15300 3291550 1508450 1247000 2906400 2091800 1589650
15400 2694850 1612200 1622200 2988600 1632000 1588600
15500 3345200 2125700 1652300 2942750 2106400 1631050
15600 3102450 1553250 1314150 3029450 2069400 1230650
15700 3294700 2084700 1686050 2997050 2134700 1681650
15800 3464250 2156450 1710300 3054350 2151000 1674200
15900 3334800 2138000 1731900 3149200 2212800 1723400
16000 3556000 2198750 1720050 2787800 2123400 1690950
16100 3468050 2182400 1729050 2804700 1678650 1374600
16200 3549750 2233800 1764350 3050400 2234900 1281900
16300 2985500 2169300 1772400 3194400 2237350 1734350
16400 3462550 2149450 1749050 3217650 2288350 1742450
16500 3124600 2222250 1746450 3212200 2249000 1729050
16600 3501000 2187200 1860950 3143600 2222650 1759200
16700 3648100 2310950 1793050 3258150 2242650 1781400
16800 3588300 2245850 1804400 3255600 2321300 1840950
16900 3747200 2291900 1871100 3451000 2318000 1420000
17000 3069750 1789000 1815450 3321800 2271400 1847450
17100 3764800 2311750 1835700 3332850 2314800 1879400
17200 3833750 2335850 1401600 3328700 2271400 1860600
17300 3674700 2317050 1876100 3395250 2225550 1865750
17400 3839450 2325600 1884750 3419650 2247200 1875550
17500 3714050 2320400 1893900 3459400 2253450 1931650
17600 3770700 2375350 1893950 3559200 2364150 1929600
17700 3879650 1992000 1553650 3495650 2328700 1907950
17800 3238450 2372300 1933650 3497000 2312500 1906700
17900 3934250 1741900 2001200 3518200 2348750 1938450
18000 3985000 2464400 2032050 3643100 2399950 1964000
18100 3963050 1757550 1570050 3118000 2332450 1962200
18200 4003550 2657250 2024250 3709650 2430500 2040900
18300 4075650 2654350 2013050 3586300 2412750 2009100
18400 3912350 1927050 1663000 3588100 2404150 1987250
18500 3285100 2557650 2032300 3742150 2464900 2067850
18600 4163050 2508200 2035800 3678900 2424250 2050850
18700 4159400 2590350 2079300 3766500 2460750 2043150
18800 4106350 2606950 1602250 3755300 2405350 2054250
18900 3488100 1899900 2079200 3706300 2446800 2065100
19000 4100100 1879250 1791350 3670400 1803500 1570050
19100 3472600 2561200 2101200 3816950 2389600 1586450
19200 3557150 2716650 2173350 3829450 2500400 2097800
19300 4396600 2628200 2142100 3834550 2517900 2129400
19400 4288750 2683450 2155300 3904650 2665650 2205100
19500 4418700 2645550 2177950 3264800 2039600 2196800
19600 4400000 2656550 2170800 3863850 2287850 1634900
19700 3692500 2121550 1803550 3509850 2572200 2168250
19800 4333000 2761900 2253500 3938300 2692600 2173400
19900 4507700 2814750 2278200 3905350 2619550 1709900
20000 4342050 2715850 2216600 3988300 2683400 1768100
20100 4418950 2773900 2218750 3934450 2617550 1721250
20200 3798150 2797350 2296400 3279750 1970250 1765450
20300 3743800 2276950 1703950 3962250 2686850 2270100
20400 4492200 2787800 2318950 4236000 2709500 2249050
20500 4547650 2840550 2360800 4247200 2743050 2293050
20600 4688200 2949550 2360700 4220950 2238450 1847500
20700 4224400 2821700 2369650 4150750 2751250 2262150
20800 4658100 3004150 2311150 4229650 2751200 2288800
20900 4761250 2910700 2430700 4170400 2803150 2336300
21000 4571200 2886950 2386650 4126000 2829050 2302300
21100 4714050 2949150 2364900 4333300 2819600 2336800
21200 4637050 3005450 2366700 4284800 2839700 2351100
21300 4690750 3232550 2396800 3682800 2219600 2333850
21400 4609850 2221150 1973350 4251400 2853400 2388300
21500 4838400 2951900 2403500 4350600 2855100 2382000
21600 4316500 2389850 2406300 4353350 2909650 2377850
21700 4820300 2961700 2417350 4279150 2890250 2424400
21800 4837650 3084650 2418150 4382250 2922100 2446150
21900 4973750 3092550 2445150 4625650 2812400 2449100
22000 5487900 3355650 2693500 4536750 2994800 1959850
22100 5364850 3355300 2707200 4825100 2945200 1960250
22200 4723600 3150750 2741750 4322200 2183750 1937700
22300 4879900 3155900 2503250 4671750 3095550 2550700
22400 5165250 3197100 2645700 4498650 2994600 2558350
22500 5081350 3091600 2496450 4548700 3100600 2474950
22600 5102150 3242550 2579200 4447700 3059950 2493900
22700 5067750 3239850 2668150 4762650 3286100 2525050
22800 5015250 3316850 2618350 4692600 3035750 2531350
22900 5232100 2321550 1993100 4644100 3173650 2550600
23000 5122950 3198100 1970900 3922600 3138150 2586300
23100 5072000 3230200 2602600 4642900 3200000 2575550
23200 5232750 3058400 2600800 4699000 3146250 2590400
23300 5187450 2376300 2141350 4056700 3150050 2640500
23400 5256100 3324800 2651100 4823250 3267900 2694100
23500 5348050 3300800 2703400 4738150 3192900 2634850
23600 4470500 3252600 2677100 4881500 3221800 2707100
23700 5433150 3519150 2728950 4939900 3247000 2653100
23800 5323500 3456450 2710200 4743850 3245700 2665550
23900 5403050 3391450 2711150 4987950 3233150 2707850
24000 5406200 2571500 2213200 4825550 2487550 2673950
24100 5415350 3463050 2739350 4951950 3327050 2730300
24200 5291400 3144600 2732550 4857300 3330250 2696600
24300 5440800 2557800 2247650 4862000 3319350 2706900
24400 5461100 3452850 2792250 4904700 3317400 2768400
24500 5463000 3562100 2775950 5038900 3458200 2790100
24600 5459050 2684450 2779700 4890050 2581800 2746500
24700 5515150 3458800 2193600 4212950 2500650 2183800
24800 5481850 3570300 2807500 5027250 3445700 2771100
24900 5530300 3635900 2815600 5031050 3079050 2805600
25000 5634950 3632550 2188100 5014600 3533350 2802850
25100 5574450 3101100 2200750 4988100 3419000 2804300
25200 5585700 3504250 2856300 5131150 3453750 3139450
25300 5853050 3661550 2908650 5135200 3468150 2988850
25400 5734900 3565200 2876650 5208650 3449800 2204000
25500 5480100 3563800 2906050 5144650 2699700 2311600
25600 4767850 3729500 2931250 5133300 3521850 2870100
25700 5722000 3766400 2897750 5290750 3528050 2879350
25800 4789600 2766550 2273350 5277750 3697150 2918500
25900 4841850 3619650 3053450 5218350 3641300 2909550
26000 5831750 3764250 3055050 5257500 3620400 2942600
26100 5891350 3635000 2601600 4523700 3579800 2971250
26200 5971000 3713150 3007850 4382450 3645450 2969650
26300 6031350 3757800 3095250 5458550 3677600 3005250
26400 5818150 2892350 3019400 5413000 3152100 3016550
26500 6032000 3894650 3046000 5501650 3731400 3033900
26600 6010600 3830200 3039900 5521050 3771450 3052250
26700 5340650 2914650 2507950 5636400 3838400 3016850
26800 5995050 3799050 3078650 5417750 3787150 3044100
26900 6155000 3891000 3095050 5547900 3819500 3058200
27000 6162350 3806300 3085950 5681550 3755750 3059900
27100 6323950 4197100 3391450 6706700 4183300 4942000
27200 6303300 3065200 3550750 6148700 4028100 3137700
27300 6440500 4133650 3460950 5755650 4003850 3186450
27400 6341250 4226600 3328200 5908850 3928950 2492400
27500 5295800 4070150 3209150 5618800 3794300 3175600
27600 6375350 4043500 3143800 5717000 3906500 3115100
27700 6448050 4014000 3236900 5761450 3883100 2489300
27800 5721450 4055150 3252100 5772300 3916400 2481750
27900 6281850 4139250 3346600 5654450 3437050 2385250
28000 6323700 4054350 3407450 5848700 3959800 3209700
28100 6395200 4007050 3215000 5844550 3928700 3251100
28200 6465950 3967250 3240700 5935850 4084800 3280150
28300 6416250 4103050 3284600 6018500 4111400 2412400
28400 5474150 4021750 3275750 5984800 4228500 3234650
28500 6463200 4050600 3263450 5725300 4071600 3238700
28600 6511150 4205000 3285900 5817750 4023700 3339400
28700 6460250 4163000 3379900 5911900 4028800 3256350
28800 7086900 4149750 3660350 6198300 4484950 3401900
28900 7784950 4400250 3437200 6057300 4115200 3307550
29000 6785400 3174700 3058850 5934150 3656250 3317850
29100 6769950 4280400 3349700 5977450 4156750 3315150
29200 6682100 3173500 3405600 5977650 4183000 3357050
29300 6737200 4208100 3409500 5059150 4091350 3499150
29400 6648900 4189550 3425200 6081800 4215450 3359600
29500 6701450 4434800 3481700 6180050 4217250 3410250
29600 6770650 4324200 3112150 6159450 4184400 3562950
29700 6872200 4347050 3556800 6061750 4231400 3460900
29800 6927150 4403900 3442250 6226200 4261450 3405400
29900 6979000 4517250 3556550 6324600 4322100 3410400
30000 6681750 3375350 3459550 6414050 4425500 3506550
30100 6936950 4496100 3634650 6400450 4444450 3431750
30200 6945700 4401750 3514250 6192700 4321100 3496050
30300 6876800 4306650 3514600 6355400 4390800 3535200
30400 6878450 4315650 3625750 6265500 4377550 3515200
30500 5679650 3299950 3525000 5194700 4331450 3480950
30600 6892150 4788950 3702900 5392500 4274750 3528800
30700 7174400 4322250 3572200 6388500 4388450 3620050
30800 7152500 4645250 3604350 6436350 4481750 3560400
30900 7320950 4452400 3569800 6233600 4440200 3574400
31000 6938500 3569650 3640800 6335400 4418200 2805200
31100 7250000 4437700 3703700 5715350 4501150 3596300
31200 7212650 4578900 3618550 6388050 3538400 2908200
31300 7110450 4401850 2831350 5459650 3443350 3622400
31400 6088350 4669200 3750500 6468400 4535050 3657300
31500 7299450 4576200 3708050 6526600 4517900 3588400
31600 6121450 4499650 3714950 6646950 4678200 3724550
31700 7277050 4502700 2874300 6447050 4615400 3377200
31800 7209900 3499350 3796550 5506400 4507450 3678050
31900 6013350 3390500 3755650 6788700 4685250 3785250
32000 7412750 4712900 3776400 6633200 4637750 3703700
32100 7324400 4562750 3770500 6603500 4621450 3741200
32200 6165750 3518550 3163900 6507900 4692150 3713850
32300 6084500 4594050 3770300 6692600 4669450 3708050
32400 6387300 4588100 3777400 6812400 4757050 3712050
32500 7440200 4629700 3853000 6575350 3483250 3717050
32600 6256150 3735300 3298900 6734000 4785750 3853600
32700 7256850 3737850 3839200 6890150 4824050 2878150
32800 6651300 4779900 3849850 6731800 4782350 3806050
32900 7595750 4862500 3895600 6825600 4788200 2943100
33000 7553050 4778100 3863650 6826550 4770400 3810300
33100 7627750 4676950 3045550 6910850 4724150 2984800
33200 7588650 4753850 3909850 7006700 4361150 3836900
33300 7545000 4786000 3969900 7080950 4945300 3985050
33400 7893300 5001350 3952350 6841400 4802850 3961900
33500 6953150 4797300 4062350 6864350 4859950 3947300
33600 7682150 4935250 3076400 7077850 4863200 3930600
33700 7803650 4834050 4147050 7051750 4831950 3992800
33800 7922900 4868500 3972850 7140500 4831900 3948550
33900 7936050 3580150 4121400 7115450 4780950 3971500
34000 7856700 5019100 4111800 7337750 4949050 4059300
34100 7834800 5018800 4186500 7325150 4928950 3984300
34200 7945300 3766200 4041000 7337000 4837000 4016550
34300 8030800 5126200 4078150 7344600 4809000 4067450
34400 6842650 4973400 4076950 7398800 4974750 4037400
34500 8037150 3927700 3334350 6981000 5409200 4185850
34600 8169350 5050100 4584450 7592600 4865500 4133200
34700 8347500 5097050 3656150 7472050 4908600 4137900
34800 8031700 5296300 3494150 7376250 4854350 4095450
34900 8082250 5002700 4220800 7587400 4938400 4186000
35000 8246200 5191000 4193950 7548400 3582300 4140800
35100 8130200 5104400 4135700 7512450 4922500 3193700
35200 7444250 5297100 3287650 7405400 4949500 4115050
35300 7114750 5318750 4302300 7574000 4963950 4196600
35400 8251500 5155450 4194100 7614600 5021050 4209850
35500 8224900 5354850 4225650 7732100 5104950 4211500
35600 8310700 5201200 4249550 7528050 3764300 4205600
35700 7245200 3915550 3362600 6485000 5149100 3207000
35800 8383250 5254050 4235100 7635500 4990450 4233500
35900 8384900 5203200 4290250 7569350 3640200 4263150
36000 7134550 5342600 4314650 7818400 5059000 4287150
36100 8308650 5152200 3346550 7584800 5126250 4261300
36200 8448700 5361850 3286150 7757150 5101050 3405700
36300 8445550 4476950 4384750 8017400 5083850 4325450
36400 6984100 4065100 3374300 6664100 5207300 3288900
36500 8477150 5502000 4500650 7968750 5113200 4342350
36600 7253950 5421100 4390100 7845450 5245400 4350900
36700 8559950 5301450 4392350 7790350 3806550 4358600
36800 8608550 5499400 3365350 7799200 5117000 4382200
36900 8358900 5378900 4011200 7896450 5158900 4370950
37000 8628350 5308250 3540900 7743700 5275100 4462350
37100 8605300 3938950 3434950 6681800 5210300 4403350
37200 8518650 4082650 4511200 7904900 3927350 3414100
37300 8788650 5502500 4500500 7930250 3882150 3483300
37400 7317200 4119900 4486000 7974250 5231650 4493350
37500 8801150 5591000 4490700 7986800 3861300 4438350
37600 8697600 5565050 4527350 7989500 5378800 4499750
37700 8890400 5767750 4654800 8092000 5386750 4539900
37800 8733200 5716350 4551200 8022300 5316050 4508850
37900 8868050 4169150 4749550 8223450 5375050 3431050
38000 8720850 5595650 4568950 8125650 5513800 4540350
38100 8991800 5687400 4695450 6901750 5349400 4636850
38200 7376950 4657450 4602100 7034950 5464600 4669650
38300 8907300 5630950 3781300 8335450 5427100 3582450
38400 8975800 5484200 3619650 8122600 3927750 3585600
38500 7572250 5064300 4639950 8141850 5484400 3815250
38600 8156350 5543550 4790100 8066950 5445350 4636000
38700 7686600 5664200 4714900 8315300 5544450 4656450
38800 9256450 4430500 4675900 8142700 5492650 4649650
38900 9163400 5824400 4742150 8313650 5500900 4669000
39000 8608600 5722500 4851150 8485300 5527750 4680000
39100 9116100 5762400 4781550 8330150 4760500 3642700
39200 9124100 5856950 4759550 8309600 5577750 4700000
39300 9033450 5947850 4766250 8366400 5546650 4768750
39400 8788050 5824600 4926850 8612150 5551150 4736950
39500 9195900 5905250 3698750 8431650 5658700 4769750
39600 9280100 5943750 4800200 8442200 5640950 4743500
39700 9453400 5879550 4803200 8485300 5652500 4847400
39800 9351850 6028300 4875800 8370500 5630400 4802100
39900 9236100 5859800 4894950 7652950 5592800 4806900
40000 9145650 5092400 4872150 8635850 5713400 4365650
40100 9430850 5954600 4878350 8717950 5759150 4338300
40200 7836700 4502950 4979600 8724000 5693100 4834400
40300 9408300 6156450 4881200 8850350 5672250 4898350
40400 9032600 5863950 4011000 8538450 5784350 4023950
40500 9409250 6056900 4949400 8580100 5713100 4873900
40600 9571250 6155550 4915000 8875200 4877350 4004750
40700 9864200 6233050 5148600 8806550 5754950 4953350
40800 9498850 6094350 5049200 8552350 4288600 4938100
40900 9511250 5924400 4978100 8637950 5773550 4956350
41000 9564000 5944650 4994850 7367350 5769800 5016200
41100 9431650 6104100 5503250 8701100 5973400 5056800
41200 10048400 4737900 4249050 8855800 5916800 4977400
41300 9751500 6223150 4802300 9009800 4652450 3979100
41400 9852250 6185950 4985350 8901400 5896100 3900500
41500 9685750 6190650 4987800 8822000 5916250 4991650
41600 9842200 6134450 3991400 7699900 5845500 5150350
41700 9855600 6163050 5075950 8248600 5371900 5065150
41800 9846000 6264850 5115700 8975050 6005300 5152500
41900 9954750 4604050 5094300 8978550 6088500 3864900
42000 9867850 6153650 5138750 8940200 6021850 5058000
42100 8582800 6285350 5127050 8974700 6009850 5135000
42200 9220750 6415600 5206500 8976750 6001200 5128250
42300 8232300 4729600 3962900 7624150 6019800 5272100
42400 8430750 6429700 5170950 7775950 6067700 5171800
42500 10115750 6325750 5223150 7715400 6043050 4641200
42600 9943150 6728050 5326950 9259300 6118200 5113300
42700 9956850 6431850 5275000 8851550 6121500 3957750
42800 10104550 6476800 5296500 9144800 6288650 5271700
42900 9896550 6560800 5271150 9209900 6117300 5207250
43000 10226100 6559000 4067950 9302400 6126700 4057600
43100 10171000 6539450 5257850 7910100 4696050 4044250
43200 8534300 6386750 5393750 9317700 6203250 5244600
43300 10041450 6450500 5306850 9151800 6316800 5244550
43400 10228100 6619900 5273450 9324700 6208050 4914000
43500 10195850 4938150 4778600 9335950 6056400 4204450
43600 8613450 4976600 4204000 9413550 6374200 4066350
43700 8605900 4846250 5429150 9488200 6295450 5503700
43800 10321450 6472750 5358800 9468950 5825450 5300700
43900 10198500 4983050 4360200 9529850 6359500 5351100
44000 8674450 6629550 5432450 9348050 6379600 5382400
44100 9144700 6808350 5492400 9322450 6384500 5361050
44200 10375500 6611150 5438300 9513050 4635600 5376900
44300 10445100 6841650 5634350 9413300 6438900 5419150
44400 10478350 6654250 5453000 9538950 6427550 5435500
44500 10572050 6916350 5454950 9618700 6446700 5494850
44600 10524950 6650850 5490700 9528650 6515600 5437850
44700 10707450 6659300 6418900 10322300 6429800 6078950
44800 10593900 7433800 5936400 11218100 7372250 6291850
44900 11613300 7523450 5888200 10164250 6994350 6003400
45000 11153650 7239500 4658650 11583000 6750750 6103650
45100 11524100 6728550 5654000 8561550 7184150 6952400
45200 11934550 8012250 7987650 14623750 7844550 7228900
45300 12858200 8196950 8303200 16931550 9517950 7125650
45400 11992500 7587800 7078050 14259100 8524450 8540600
45500 15510450 9940400 9294450 14846000 9467500 7500650
45600 15257600 8914300 6974900 12026500 8148600 7062600
45700 10833700 7557550 6327550 11357150 8637550 7489100
45800 14380950 8761050 4990350 10666900 7014600 6541450
45900 21057150 15848250 12799600 15997300 9080650 7358600
46000 12213950 5418250 6127950 10328750 7691550 4610300
46100 11559000 7085000 4503150 10024450 6614300 4382700
46200 11255450 6982300 5750950 10313050 6759250 5677650
46300 11081850 7076000 6285100 10076650 6731400 5715200
46400 11087900 7114650 5763600 10439850 4987500 5711550
46500 11034450 7080950 4625350 9828650 6783400 5723500
46600 11499700 6931800 5823050 10131150 6853300 5716650
46700 11226200 6827500 5803150 10063450 6865350 5784850
46800 11110400 7093100 5853350 10399800 6901900 5945500
46900 11300050 6978600 5871000 10321500 6926900 5774600
47000 11086100 5453800 5863400 10176400 6819600 5783600
47100 11238250 7066300 5911100 10032350 6833500 5785950
47200 11223600 7225550 5861500 10177300 6957300 5889900
47300 11282900 7314650 5868200 10382900 7106200 5975350
47400 11387250 7260100 5876500 10531950 6882950 5795150
47500 10720800 5716850 5894750 10502150 7012400 5812850
47600 11375150 7141400 5976100 10601200 6949800 4441250
47700 11170600 5431950 5852450 10399600 6954650 5821950
47800 11386000 7188200 6075300 9130050 6987250 5917900
47900 11269800 7248150 6026600 10461300 7205850 6040100
48000 11358200 7367850 5942900 10641900 5784800 5885950
48100 11466850 7376150 6109150 10399450 7058650 5984000
48200 11668200 7396200 5992000 10390950 6212950 4565500
48300 11416450 7248050 5940700 9163100 7104650 5976600
48400 11691650 7241550 6016850 10450850 7028600 5943350
48500 11450100 7349350 6047500 10553400 7105250 6007950
48600 11674650 7443800 5777800 10517250 7081700 4752700
48700 11373900 7319200 4658000 10482300 7225150 5996500
48800 11522600 7507250 6140200 10533300 5371050 6021100
48900 9795450 5397850 4771250 9554150 6416500 6176250
49000 12078450 6896050 6104050 10693700 7204000 6005750
49100 9855900 7813900 6715450 11121650 7267200 6102650
49200 11828250 7605550 6103100 11045000 7367100 6042050
49300 11794400 7465550 6203900 11117450 7307050 6045850
49400 11830000 7550550 6174650 10729750 7249150 6065450
49500 11663400 7543950 6101900 10743800 7462700 6059400
49600 11688600 5476850 6112400 10942150 7441300 6009850
49700 11810200 7743450 6303750 10749900 7351350 6129050
49800 11574900 7671900 6238200 10778100 7403200 6157150
49900 11967950 7492600 6197000 10872800 7346400 6166450
50000 11872650 7492300 4937500 10854900 7350800 6265600
50100 11820050 7420700 4765800 10552900 7369200 6188950
50200 12009150 7593250 6266250 10726150 7357250 4750500
50300 11947850 7571050 6299750 10976500 7607100 6290700
50400 11858400 7813600 6393100 11215700 7503600 6135150
50500 12195600 6931100 6354400 10865350 7400300 6207300
50600 12135150 5949100 4881000 11081800 7611750 6308950
50700 12113400 7693700 6351300 10775100 7609350 6259000
50800 12284750 7760800 6256400 11275150 7569050 6236050
50900 12273300 7837100 6350150 11114850 7562750 6276200
51000 12160450 7755500 6373100 11140050 7599050 6295150
51100 12296300 7682900 6352550 11178150 7605150 6239650
51200 10465600 7719550 6390900 10910350 6960850 4883750
51300 12249950 7834500 6373250 11168100 6772700 4947500
51400 10241900 7686150 6427100 11142000 7666600 4978300
51500 12231200 7881600 6356650 11155000 7615350 5172100
51600 12339500 7880200 6495000 11328750 7751400 6406900
51700 12324000 7980000 6496900 11210700 7704850 4884250
51800 12382200 7978500 6539550 11307700 7625600 6438350
51900 12473050 5874850 6421800 11226600 7637650 4862500
52000 12460250 7985500 6258950 11295350 7706800 6366650
52100 12529150 7905700 6531950 11358000 7801900 6414550
52200 12486650 7892550 6591350 11507750 7784500 6463800
52300 12535750 8108600 6552550 11332800 7809700 6508500
52400 12485750 7807350 6685550 11452200 7718550 4974700
52500 12399550 6009000 6762250 11553300 7835850 6505550
52600 12551550 8068100 6705800 11515850 6200900 5013450
52700 12638550 8139900 6783500 11420550 7846000 6558400
52800 12625700 8160350 6684800 11473850 7890150 6635750
52900 12603850 8102350 5183050 11636200 8211350 4993150
53000 10574150 8141700 6655000 11505050 7925200 6591700
53100 12783250 8135700 6723000 11323550 6032900 5965850
53200 12581750 8148400 6687950 11649050 7926750 6629750
53300 12817850 6080000 6648650 9686450 5957300 6534550
53400 13022700 8364900 6821150 11796450 7955300 6637100
53500 12993350 8061300 6685850 11566450 6945200 5167850
53600 12921450 8261600 5104050 11704600 8060450 6638100
53700 12828700 8093150 6743900 11749900 8030700 6433750
53800 15142850 8898150 6924750 12032750 10349100 7595350
53900 13471300 8494700 6922950 12232650 8485700 7115350
