15300 3180950 2493200 2449050 2418000 1645750 1851700
15400 3112150 2845950 2077300 2516600 1581150 1931850
15500 2922950 2678150 2255450 2781600 1500100 1898100
15600 3004350 3228400 2356750 2637400 1791050 1866000
15700 3185500 2685600 2275500 2530750 1659050 2002350
15800 2882350 2582600 2525250 2832750 1805900 1966000
15900 3166250 2824050 2447150 2595050 1767000 1840500
16000 3168200 2742250 2615400 2823900 1747600 1981600
16100 5322350 3478600 2428000 2919500 1859350 1735250
16200 3633800 3126300 2248200 2880500 1672700 1948300
16300 3266350 2940150 2554300 2759850 1627100 1832350
16400 3470250 2931900 2307450 2653750 1798700 1992450
16500 3446350 2848700 2465450 2925050 1785600 1921000
16600 3174550 2758600 2262500 2817550 1938900 1910850
16700 3236350 2904900 2520750 2918500 2044200 2046750
16800 3365800 3484550 2674300 2760250 1800900 1992550
16900 3209900 3083850 2650650 3078650 1857300 2054700
17000 3317950 2707100 2525100 3048950 2030350 2042650
17100 3550900 2937200 2410800 2824700 1973300 1793000
17200 3665650 3227200 2558850 2808450 1937600 1932300
17300 3429400 2856850 2742450 3029400 2258150 2102400
17400 3498850 3133900 2724850 3262450 1842100 2021900
17500 3368650 3295100 2817500 2901150 1813100 2053350
17600 3335200 2979450 2557950 2952000 1915300 2239650
17700 3591100 3110400 2552550 2965600 1754700 2038850
17800 3443200 3197950 2803550 3098400 2195050 2018350
17900 3595150 3238500 4989150 3225800 1980800 4258600
18000 3554450 3349050 2817250 3058200 1903700 2219800
18100 3710750 3622600 2810550 3107250 2132150 2027650
18200 3514450 3108500 2725750 4839500 4111750 4418500
18300 6829450 4432350 4235200 3661550 2667650 2403050
18400 4575450 5469900 4751850 5304600 3671150 5944950
18500 7257150 6608350 4834550 4266900 3881650 5978700
18600 7061450 4488000 3290650 3572450 2171250 2188500
18700 5026850 3287500 2577750 3008450 2352400 2295100
18800 4019350 3895550 3418550 3345850 2375450 2333500
18900 3776250 3470750 4058700 3031100 1999150 2188900
19000 3965450 3326000 2672050 3558000 2425750 2581250
19100 4234050 3327650 2827650 3147150 2277400 2424800
19200 4166850 3238550 2918800 3235400 2250900 1990050
19300 3837200 3554000 2643300 3128200 1917300 2472700
19400 4166300 3407600 2820550 3203100 1958800 2294550
19500 3823850 3895150 2913300 3231550 2188650 2443300
19600 4245050 3791700 3199850 4152750 2353250 3399200
19700 4355750 5248250 3351300 3813050 2457150 2529550
19800 4114850 4149050 5114150 4287850 2291850 2812950
19900 4528550 3980350 3124900 4127550 2510950 2666700
20000 4669650 3963900 3270850 3847550 2501300 2470350
20100 4604250 4306550 3441500 4037250 2683850 2566800
20200 4767450 3721400 3525400 3747000 2681150 2665800
20300 4678800 4010000 3437700 4053050 2544000 2576950
20400 4809250 4408750 3344050 5327600 5355550 3952850
20500 5167100 3954350 3747950 4197950 2736700 2733150
20600 4500050 3790750 3214450 3562300 2076050 2435100
20700 4303950 4678900 3407450 3960000 2548200 2687200
20800 5144500 3922100 3620150 4346700 2788150 2919850
20900 5031400 4027850 3626100 3970000 2624100 2855550
21000 4519450 4185000 4010700 4804050 2816500 3315650
21100 4991950 5179250 4010050 4156850 3243600 2828650
21200 4875950 4559000 3782700 4104950 2525850 3036000
21300 4875550 3777250 3127700 3489250 2374500 2582600
21400 4484450 3732650 3378300 3291450 2316700 2626250
21500 4099000 3714100 2960200 3266500 2264300 2573600
21600 4201750 3784750 3286800 3512900 2264950 2736300
21700 4947000 3781100 3160450 3682000 2387400 2474550
21800 4824550 3604400 3039000 3970800 2328200 2718150
21900 4454450 3904500 3244700 3646550 2369000 2353950
22000 4277150 3871400 3296000 3764750 2447150 2499300
22100 4630500 3762350 3537050 3765350 2579200 2733400
22200 4565650 4129750 3579700 4042000 2475150 2549850
22300 4502600 4339550 3454850 3744800 2137200 2345250
22400 4231450 3804400 3572350 4185850 2668850 2583900
22500 4642750 3960350 3086800 3686900 2518700 2628300
22600 4702000 3508750 4996700 5729400 2346250 2550200
22700 4708700 3639600 3407900 3975150 2691700 2550250
22800 4584500 4024650 3668550 3961900 2593900 2383250
22900 6497750 4455350 4887150 4248350 2568450 2882800
23000 4780650 3917150 3251350 3714650 2588050 2647900
23100 4773300 4127700 3565350 4209700 2649100 2736550
23200 5208850 4341350 3399600 4106650 2510050 2751000
23300 4820550 4096950 3633550 3996100 2769400 2899650
23400 4775000 4072300 3433050 3869550 2587950 2688450
23500 4756700 4092250 3572000 3820150 2464100 2624200
23600 5007300 4565200 3722300 4055900 2667600 3012900
23700 4746650 3922450 3947250 3717100 2951500 2749350
23800 5149000 4268750 3391450 4127700 2508900 2622200
23900 5085550 4298050 3807850 3967050 2684850 2720150
24000 5243550 4344500 3683500 4092000 2469900 3020250
24100 4729400 4412450 3743400 4105750 3003350 2576350
24200 4779400 4311600 3700950 4120700 2473650 2706600
24300 5396850 4107150 3754200 4281000 2620600 2794800
24400 5182350 4319200 3996600 3969250 2845650 5014600
24500 5045400 4681100 3771050 4245450 3177850 2990450
24600 5225350 4436600 3973550 4365100 2705000 2941550
24700 5084850 5394650 3910350 4208150 2819650 3022350
24800 5129900 4816650 3963500 4203400 2824550 2883900
24900 5555100 4758400 3540850 4264950 2895900 2981850
25000 5072300 4804700 3895250 4155750 3149050 2969200
25100 4960550 4074900 3712700 4038800 2907750 3118150
25200 5064100 4806700 4251500 4491650 2661100 3285500
25300 5365550 4767850 3510600 4176500 2923450 2890800
25400 5542950 4328850 4006800 4337800 2750350 2685300
25500 5278100 4258400 3723550 4286950 2882850 3031200
25600 5635100 4164150 3658650 4509100 2796550 3008550
25700 5536450 4393550 4001200 4049600 2633750 3119650
25800 5373550 4865200 4216750 4305700 2850750 3457950
25900 5414400 4694050 4123150 4722200 3124950 3256350
26000 5320950 4443850 4017600 4151450 2799600 3254800
26100 5545650 4951850 4061250 4503900 2874600 3284450
26200 5520650 4586050 3842600 4576150 2893250 2947550
26300 5335500 4707600 3816650 4870850 3309000 3493700
26400 5602600 4955050 4107000 4941850 3327750 3371150
26500 5696300 4924650 4039400 4564450 3090750 3286050
26600 5628000 4597000 4296350 4563950 2771250 3299800
26700 5586800 4531400 4249450 4699800 2680400 3195950
26800 5509850 4721100 4126450 4670950 3044850 3038650
26900 5658950 4899850 4113600 4764250 3383850 3158350
27000 5799850 4972000 4352300 4749250 3099250 3268700
27100 5585300 4838850 4175450 4648800 3329800 3421600
27200 6249400 4824250 4155550 4727250 3167800 3152050
27300 5585900 4809300 3807400 4891000 2986900 3380800
27400 5604700 5056400 4222950 4637700 2760700 3384750
27500 6396950 4634050 4360300 4558200 3757250 3347300
27600 5872050 5143250 4195400 5047950 3364500 3530600
27700 5830650 4734000 4365400 4728400 3005750 3328400
27800 6022000 5432000 4215950 5156050 3091500 3177700
27900 5668750 5299100 4639550 4810650 3048150 3541200
28000 6199450 4800850 4385550 5207250 3149000 3030900
28100 6034350 4473000 4317200 4655450 3163400 3445250
28200 6165600 5460250 4506700 4861950 3429500 3366750
28300 6004500 5156550 4570550 5128350 3303900 3642100
28400 6191900 4870850 4264900 4860600 3150650 3289550
28500 6273600 5111750 4623150 5032850 3447550 3302950
28600 6007800 4903550 4349600 4620200 3385450 3513600
28700 5961700 5584450 4622850 5122400 3476550 3563550
28800 6477050 5852800 4148450 4834150 3392300 3439450
28900 6339600 5069700 4384850 6044600 3223000 3757900
29000 6489300 5862600 4276050 4906950 3510200 3543000
29100 6490950 5304550 4242750 5036500 3315900 3274300
29200 6018200 5218400 4521300 5121150 3433200 3734500
29300 6291300 5432100 4641000 4954600 3044200 3486950
29400 5813600 5076200 4570100 4863300 3413600 3869400
29500 6466950 5342200 4535350 5382450 3428850 4050200
29600 7018450 5497400 4551900 5726650 3848300 3849800
29700 6847350 5285000 4661000 5740100 3574700 3690650
29800 6194700 5385200 4679900 4842100 3477550 3966400
29900 6366900 5590800 4210400 5300450 3449650 3386650
30000 6499400 5539950 4594300 5314100 3639150 3639900
30100 6745350 5341750 4372850 5107250 3511800 3708400
30200 6359300 5232100 4620650 5343950 3499350 4108750
30300 6456550 5507450 4995500 5357400 3331300 3740600
30400 6536200 5473300 4837800 5336150 3473800 4212050
30500 6590200 6039300 4789050 5003400 3517500 3944350
30600 6763950 5814750 5117050 6084200 3566450 3479300
30700 6531400 5574550 5109200 5459000 3705300 3849500
30800 6594300 5911250 5012750 5568700 3933450 3477200
30900 6890150 5723050 5095850 5588550 4065950 3903450
31000 6851750 5790500 4705750 6220850 3088700 3648300
31100 6558000 5736050 4609650 5580800 3850650 3794800
31200 6909650 6042500 4704800 5609150 3776050 3827550
31300 6600250 5412000 5849150 5099900 3240350 3655000
31400 6846200 5552900 4597800 5824400 3333850 4115200
31500 7236200 5288650 4499800 5478350 3592900 3897400
31600 6738500 5900850 4861250 5703150 3689450 3448350
31700 6901250 5978550 4788050 5953900 3641250 3954500
31800 6814000 5830550 4785550 5675900 3939950 4003750
31900 6723450 6025650 5213250 5858250 4069000 4466600
32000 6876100 7054250 7242400 10216150 4935050 5286900
32100 8301100 6629850 5486300 6397450 4013900 4028550
32200 6660950 6174400 5514250 5810100 3836600 4022000
32300 7100450 6442700 5636100 6403500 4004050 4054150
32400 6739550 5865100 4781800 5672300 4016250 4294050
32500 7015100 5856550 5860450 5592900 3882550 4530550
32600 6878500 5516250 5072350 5855700 3694250 4174250
32700 7234200 5722650 5044050 5948700 3688750 3550500
32800 7198650 5614750 5030950 5840600 3681200 4084100
32900 7021100 6393000 5390700 5859550 3790400 4053700
33000 6878700 5994700 5862700 5903850 3601700 3826200
33100 6961850 6582550 5317250 5927650 3750700 4343500
33200 7868850 5841100 5502800 5922750 3630950 4445150
33300 7422800 6059600 5239800 5858800 3918900 4040900
33400 7315250 6256150 5388650 5743650 3895850 4547850
33500 7211950 6554300 5646400 6423500 4078800 4176550
33600 7152100 5954950 5711300 5489550 3451150 4337650
33700 6792900 5864050 5161400 5618950 3563700 4011400
33800 6869600 5873150 5215550 5828600 3961900 4161850
33900 7165950 5741100 5727050 6088400 4826850 3926050
34000 8293200 6172750 5665450 6552550 4015400 4165650
34100 7660200 6272450 5444700 5966700 3933600 4249650
34200 7414900 6268300 5650200 6052600 3487100 4117600
34300 7620100 6190150 5595150 6439600 4076600 4016550
34400 7550400 6318750 5105450 6292350 4075100 3867550
34500 7457350 6331250 5440100 6149950 3900950 4388800
34600 7732700 5852750 5586950 6356950 4069900 4312700
34700 7761050 6808050 5511350 6280550 3857100 3902050
34800 7985800 6786850 5469600 6162050 4244350 4567600
34900 7555500 6353800 5472150 6196800 4227500 4458800
35000 7629100 6271650 5782700 6054300 4333050 4547250
35100 7752200 6524050 6122800 6031850 3831850 4921450
35200 7634900 7654250 5762750 6106350 3925350 3960850
35300 8135000 6419500 5989800 6067050 3919500 4247650
35400 7240200 6311050 5516150 6050600 3621900 4287200
35500 7516400 6550700 5524400 6384000 4002250 4345950
35600 7427550 6791950 5698850 6228900 3911050 4306450
35700 7473900 6253550 5689650 6338300 3810550 4453200
35800 7751400 6320200 5512400 6325000 4229550 4224150
35900 7600050 6083300 5727300 6550400 4022150 3938650
36000 7418350 6606100 5672400 6051250 4643300 4475300
36100 7807400 6560300 6071850 6024650 3831950 4189900
36200 7615150 6474850 5487850 6286950 4342250 4573050
36300 7889000 6606250 5445200 6272150 4507450 4500350
36400 7717950 6808300 5737300 6166600 4584200 4247250
36500 7709050 6169900 5436900 5955400 4433200 4725400
36600 8052950 6791200 5542150 6481650 4140950 4719150
36700 7791900 7032750 6052250 6197000 3858400 4358400
36800 7833200 6336100 5750300 6436100 4255800 4624250
36900 7337300 6245250 5346200 6403250 4193450 4501150
37000 7984100 6624800 6020200 6723600 4444650 4411800
37100 7741500 6399400 5696450 6027600 3871800 4409950
37200 8435350 6708100 5642200 6775950 4053950 4775700
37300 8112700 6954550 5889400 6529450 4371750 4499050
37400 7658050 6368050 5255850 6332750 4391850 4636300
37500 7939850 6926550 5955600 6419100 4342500 4244900
37600 7978500 6163400 5907650 6326400 4141050 4672400
37700 8102100 7306250 5856300 6511200 4359150 4778150
37800 8494950 6799550 5609050 6303450 3976450 4467450
37900 8143150 7041100 5891700 6193350 3889150 4596900
38000 7992200 6679600 5552800 6590300 4417500 4557250
38100 7680550 6017350 5882150 6334400 4315100 4495150
38200 8078250 6833850 5612000 6550100 4419800 4739450
38300 7903800 6546550 6026450 6689650 4639750 4882500
38400 7744500 6690100 5782150 6240300 4376300 4821450
38500 7950150 6961400 6045500 6936750 4491400 4709600
38600 7902200 6776100 6070750 6517400 4058550 4352700
38700 8215050 7146250 5958400 6913050 4354600 4457350
38800 7939550 7255950 6256850 6393250 4606350 4514100
38900 8013000 7165800 5890100 6566300 4629200 4855300
39000 8566950 6927550 6333550 6483000 4879300 4552900
39100 8675500 6997500 5845300 6896050 4209900 4523900
39200 8427250 7404650 6000900 7023000 4700450 5066950
39300 8512300 7341650 5851400 6695750 4419850 4768200
39400 8297500 7318400 6149200 6638150 4588400 4757750
39500 8409850 7276350 5566100 6574600 4602300 4793700
39600 8170150 6921000 5657400 6521450 4523650 4790100
39700 8069500 7361800 6167000 6544300 4386900 4915350
39800 8389650 7785900 5838650 6383350 4613100 4728250
39900 8612250 7292750 6249250 7297450 4921000 5202500
40000 9362900 7271500 6850250 7540150 4351000 5224350
40100 8536400 7257350 5639800 6895050 4731900 4740200
40200 8507600 7087300 6330450 7096900 4467650 4760650
40300 8442450 7368250 5737000 6853450 4430150 4382500
40400 8124200 7163250 6077650 6730300 4566750 4854500
40500 8683000 6687000 6380100 7272250 4640100 5000650
40600 8762950 6618200 5960450 6865500 4688700 4784600
40700 8756400 6615550 6158700 7263100 4267100 4645500
40800 8661750 7392700 6026700 7110150 4866200 4964800
40900 8812000 8138100 6606400 6916750 4520200 4996700
41000 8774400 7269650 6292150 6963500 5024900 4956700
41100 8675150 6656850 5976850 7027950 4670750 5026100
41200 8766050 7521650 6602150 7219050 4937000 4933750
41300 8771600 7040900 6215500 6691350 4477700 5197450
41400 8838550 7656400 6106250 6684650 4556700 5327300
41500 8766900 6701050 6176950 7061750 4630500 4822750
41600 8869200 7679700 6721300 7304850 4809750 4835000
41700 8696350 7441900 6577500 7596200 4770200 4726800
41800 8860500 7419700 6872350 7520350 5444700 5134450
41900 8767700 7617800 6604400 6754800 4688350 4642650
42000 8659750 7013550 6524500 7091700 4847000 4647650
42100 9170500 7649300 6370000 7016350 4751100 4905400
42200 8477150 6761450 6900700 7258950 5106200 5057850
42300 9134650 7741500 6428800 7118400 4586350 4881250
42400 8947800 8018050 6397850 7152700 4755750 5069450
42500 8727350 7118700 6362500 7208650 4914350 5085250
42600 8504350 7683950 6203950 7391950 4989350 4898850
42700 8943200 8238400 6337600 7880350 5018300 4830600
42800 9143650 7726250 6768450 6962200 4822400 5120950
42900 9505950 7904500 6479350 7559400 4596950 4669600
43000 9192800 7502600 6435350 7308850 5448750 4996300
43100 8468500 8100100 6630700 7171050 4893950 4987950
43200 9320200 7623650 6621000 7300750 4948000 5477350
43300 9674500 7216000 6687400 7089700 5453000 5006400
43400 9362700 7659650 6473900 7910250 5120950 4998700
43500 9000700 8012100 6324200 7591150 5022350 5299750
43600 9069050 7970650 7013050 6965050 4996100 5250350
43700 9031350 7663100 6776650 7449150 4902600 5087100
43800 9206250 7831700 6568500 7257250 5065550 5011300
43900 9110500 7618600 6710150 7066050 5160800 5272950
44000 8806400 7963200 6640050 7727750 4902450 5462050
44100 9572650 7927750 6720450 7829400 4941150 5253050
44200 9438000 7899400 6515350 7497000 4943350 5379750
44300 9270850 8545650 6563250 7616950 5211950 5573200
44400 9275750 7741450 6740500 7773000 4758000 5230750
44500 9521450 7620050 6535750 7711850 5158050 5311450
44600 9214550 7275900 6398900 7648650 5259450 5046450
44700 9701150 7782100 6936200 7141750 5125550 5473250
44800 9993000 8524850 6871850 8443750 5363500 5525700
44900 9824800 8374950 6739000 7957000 5120750 5086900
45000 9232950 8135500 6581500 7302900 4937300 5670300
45100 9543100 7871750 6353800 7647050 5081650 5466450
45200 9603900 7920800 6604800 8363950 5568400 5619300
45300 9656150 8314550 7051350 7849200 5023100 6052850
45400 9293200 7945400 6887750 7875500 5097500 5422200
45500 9167450 7888100 6989550 7584500 4647250 5410150
45600 9444850 8307250 6933500 7720700 5325150 5694000
45700 9236500 7847850 6970900 7690500 4993250 5606500
45800 9672550 8243900 7257050 8151200 5114000 5374600
45900 10195950 8386750 7115300 7126600 4949450 5139400
46000 9874000 8940900 7189450 8283350 5174150 5555700
46100 9718500 8361600 6994250 8389950 5007550 5361400
46200 10365750 7851500 8178850 8858500 5832150 6014600
46300 10937950 9686900 8883000 9106950 5525150 7018400
46400 10329500 9178900 7425300 7936400 5186600 5188050
46500 9582900 8170450 7222200 7637000 5127850 5664050
46600 10519850 8918900 6987250 8266350 5764000 5609700
46700 10282700 8226000 7129800 8136300 5393050 5837000
46800 10356750 8218050 7062100 8048750 6087850 4967200
46900 9358700 8365800 7481500 8068100 5467400 6202850
47000 10019150 8790650 7599150 8403350 5265150 5425650
47100 10336100 8825250 7359200 8248300 5764800 5804950
47200 9940200 8929050 7229800 8243600 5455600 5701200
47300 10273350 8573800 7732550 7840550 5141950 5404100
47400 10842450 8421000 6778100 8290500 5425600 5700800
47500 10238600 8029450 7306650 8642500 5250850 5675100
47600 10472200 9144300 8182750 9378550 5751400 6261050
47700 11723400 9415550 7124750 8618750 5862600 6411200
47800 10011650 9097450 7252900 7988400 5410300 5757900
47900 10984100 10231950 9069250 9581250 5976050 5835400
48000 10447400 9027000 7755950 8470650 5757350 5833650
48100 10839550 8812200 7527000 8080100 5944000 5928700
48200 10838500 8630700 7614500 8363000 5404000 6103400
48300 10624500 8505050 7659300 8055050 5363000 5839250
48400 10433150 8612800 7524250 8834750 5501400 5789600
48500 10425350 8592200 7549100 7885550 5477950 5369450
48600 10564800 8950300 7695100 8805600 5560550 5919350
48700 10765800 8827500 7591350 8432400 5594400 6047150
48800 10641400 8968650 6782450 8326350 5776550 5883800
48900 10898350 9167450 7426450 8563400 5707500 5651900
49000 10091950 8949350 7932900 8601350 6211100 5292800
49100 10385450 8611650 8038850 8679000 5879450 6238150
49200 10664800 8838600 7580750 8637200 5734900 5949450
49300 10446000 8878750 7541950 8305400 5909950 6824300
49400 10933000 8967600 7870050 8780000 6502550 6090500
49500 10970100 9056600 7796350 8910200 5522300 5734200
49600 11939000 8645800 7649200 8925000 6300050 6685600
49700 11222200 9828250 8073250 9002600 5744850 6355350
49800 11658650 10007900 8283200 9382200 5494850 6404850
49900 11857600 10108500 10023550 9437700 7164050 6495500
50000 11972150 10686750 8258500 9506800 6186650 9278200
50100 11582900 9795400 7539300 9778100 10527650 8551600
50200 13292850 10476950 8510700 8983300 6497250 7082700
50300 16147650 12351350 12029750 13466750 9375400 10395700
50400 17393400 14191600 17068700 13628950 10461200 7432800
50500 14285500 11035200 10529950 15323250 9295100 7721000
50600 12703150 10123850 9484700 13952700 9835050 8193350
50700 17042550 10778850 8723400 15042300 10125600 10929050
50800 17021600 12273550 12015600 11119600 8001650 6893700
50900 12403900 9555200 8114900 9161850 6104750 6581200
51000 11771050 9975300 8482200 10077400 6478300 6355650
51100 11239050 9138800 8281750 9548500 6008650 5982550
51200 11839900 10117350 8630150 9498400 6306050 6007550
51300 11900200 8997450 8238400 9254400 6377000 6426600
51400 11052700 8951700 8055800 9150100 6320350 6504450
51500 12006150 9956400 8981650 12190650 6585600 6474050
51600 16435300 15314200 10761150 9757250 7453700 6974450
51700 12650100 10149700 9692500 12139550 7164500 7390050
51800 15423900 11929500 8954500 9609350 6856300 7267950
51900 12832300 11872200 9537750 10538950 6362700 6546800
52000 13142600 10878900 9924050 10011050 6770300 7636800
52100 11960700 10255950 9102150 10050450 6619700 6752800
52200 12380650 12234000 9215400 9779200 6439100 6911150
52300 12338450 11050900 9191850 9973250 6637350 6710600
52400 12906500 9338300 8031450 9973450 6984800 7226850
52500 12997000 10788750 8950850 9584550 6915200 7718300
52600 14567750 10771300 8642900 9142650 6337850 6086800
52700 12306100 10039750 9153100 9601900 6867700 6782650
52800 11293100 9674800 8458100 9617300 6217900 6238150
52900 12981650 9747400 8548050 9959450 6556150 7081450
53000 11581200 9774600 8784050 9818700 6785650 6881200
53100 12332400 10683400 8427950 9365100 6081450 7067900
53200 12879700 10367850 8319850 9366900 6198850 6911450
53300 12500150 9844050 8598150 10008850 6628400 6551400
53400 13318700 9635950 8647550 10257050 6704550 6925700
53500 12222450 10095900 9106250 10394250 7182450 7356350
53600 12775550 9891000 9095750 9996350 6581800 7001500
53700 12413300 10750850 8794000 10021200 6542450 6938100
53800 12730300 10408050 8641950 9646050 5875250 6778300
